open,close,high,low,volume,price_change,price_limit,volume_change,volume_limit,amplitude,difference,time
80,79.3,81.4,78.8,12545,-0.59,-0.007385155,6848,1.202036159,0.032544749,-0.008762048,2021/2/3 09:14
79.89,80.98,80.98,79.89,4835,1.68,0.021185372,-7710,-0.614587485,0.013745271,0.013745271,2021/2/3 09:15
80.8,80.88,81,80.11,2972,-0.1,-0.001234873,-1863,-0.385315408,0.010990368,0.000987898,2021/2/3 09:16
80.88,81.75,82.58,80,13103,0.87,0.010756677,10131,3.408815612,0.03189911,0.010756677,2021/2/3 09:17
81.54,81.8,82.98,81.03,5419,0.05,0.000611621,-7684,-0.586430588,0.023853211,0.003180428,2021/2/3 09:18
81.8,81,82,80.2,4359,-0.8,-0.009779951,-1060,-0.195608046,0.02200489,-0.009779951,2021/2/3 09:19
80.98,80.95,81.26,80.95,3744,-0.05,-0.000617284,-615,-0.141087405,0.00382716,-0.00037037,2021/2/3 09:20
80.85,82.23,82.23,80.85,3135,1.28,0.01581223,-609,-0.162660256,0.01704756,0.01704756,2021/2/3 09:21
82.56,84.3,84.45,82.47,5201,2.07,0.025173294,2066,0.659011164,0.024078803,0.021160161,2021/2/3 09:22
84.25,82,84.25,82,7655,-2.3,-0.027283511,2454,0.47183234,0.026690391,-0.026690391,2021/2/3 09:23
82.98,82.98,82.98,82.98,1372,0.98,0.01195122,-6283,-0.820770738,0,0,2021/2/3 09:24
83.11,83.8,83.8,83.11,3619,0.82,0.009881899,2247,1.637755102,0.008315257,0.008315257,2021/2/3 09:25
83.61,84.3,84.49,83.6,2671,0.5,0.005966587,-948,-0.261950815,0.010620525,0.00823389,2021/2/3 09:26
85,88,88.75,85,16597,3.7,0.043890866,13926,5.213777611,0.044483986,0.035587189,2021/2/3 09:27
87,86,87.05,86,3791,-2,-0.022727273,-12806,-0.771585226,0.011931818,-0.011363636,2021/2/3 09:28
86,86.7,86.7,86,3599,0.7,0.008139535,-192,-0.050646267,0.008139535,0.008139535,2021/2/3 09:29
87,85,87,85,4174,-1.7,-0.019607843,575,0.159766602,0.023068051,-0.023068051,2021/2/3 09:30
84.6,83.02,84.6,82.26,3920,-1.98,-0.023294118,-254,-0.060852899,0.027529412,-0.018588235,2021/2/3 09:31
83.54,83.6,83.68,83.54,1739,0.58,0.006986268,-2181,-0.556377551,0.001686341,0.000722717,2021/2/3 09:32
82.9,82.9,82.9,82.61,2045,-0.7,-0.008373206,306,0.175963197,0.0034689,0,2021/2/3 09:33
83.47,83.43,83.47,83.43,904,0.53,0.006393245,-1141,-0.55794621,0.000482509,-0.000482509,2021/2/3 09:34
83.9,83.9,83.9,83.9,489,0.47,0.005633465,-415,-0.459070796,0,0,2021/2/3 09:35
83.9,82.51,83.9,82,2921,-1.39,-0.016567342,2432,4.973415133,0.022646007,-0.016567342,2021/2/3 09:36
82.5,83,83,81.31,2201,0.49,0.005938674,-720,-0.246490928,0.020482366,0.006059872,2021/2/3 09:37
83,83,83,83,581,0,0,-1620,-0.736029078,0,0,2021/2/3 09:38
83.71,84.98,84.98,83.71,4241,1.98,0.023855422,3660,6.299483649,0.015301205,0.015301205,2021/2/3 09:39
84.93,85.28,85.55,84.93,3087,0.3,0.003530242,-1154,-0.272105635,0.007295834,0.004118616,2021/2/3 09:40
84.93,83.8,84.93,83.8,1142,-1.48,-0.017354597,-1945,-0.630061548,0.013250469,-0.013250469,2021/2/3 09:41
83.91,84.06,84.06,83.91,791,0.26,0.003102625,-351,-0.307355517,0.001789976,0.001789976,2021/2/3 09:42
84,84.73,84.79,84,1852,0.67,0.007970497,1061,1.341340076,0.009398049,0.008684273,2021/2/3 09:43
85,84.7,85,84.7,1079,-0.03,-0.000354066,-773,-0.417386609,0.003540659,-0.003540659,2021/2/3 09:44
85.8,86,86,85.8,1177,1.3,0.015348288,98,0.090824838,0.002361275,0.002361275,2021/2/3 09:45
86.8,87.14,87.14,86.8,2677,1.14,0.013255814,1500,1.274426508,0.003953488,0.003953488,2021/2/3 09:46
87,85.61,87,85.61,2061,-1.53,-0.017557953,-616,-0.23010833,0.015951343,-0.015951343,2021/2/3 09:47
85.26,85.26,85.26,85.26,1219,-0.35,-0.004088307,-842,-0.408539544,0,0,2021/2/3 09:48
84.3,85.15,85.15,84.3,1391,-0.11,-0.001290171,172,0.141099262,0.009969505,0.009969505,2021/2/3 09:49
85.7,85.86,85.95,85.7,1325,0.71,0.008338227,-66,-0.047447879,0.002935995,0.001879037,2021/2/3 09:50
86,86,86,86,763,0.14,0.001630561,-562,-0.424150943,0,0,2021/2/3 09:51
86.085,86.25,86.25,86.085,913,0.25,0.002906977,150,0.196592398,0.001918605,0.001918605,2021/2/3 09:52
86.17,86.5,86.5,86.17,1063,0.25,0.002898551,150,0.164293538,0.003826087,0.003826087,2021/2/3 09:53
86.285,86.25,86.45,86.085,1359,-0.25,-0.002890173,296,0.278457197,0.004219653,-0.000404624,2021/2/3 09:54
86.4,86,86.4,86,1655,-0.25,-0.002898551,296,0.217807211,0.004637681,-0.004637681,2021/2/3 09:55
85.5,85.5,85.5,85.5,497,-0.5,-0.005813953,-1158,-0.699697885,0,0,2021/2/3 09:56
85.15,85.48,85.48,85.15,1088,-0.02,-0.000233918,591,1.189134809,0.003859649,0.003859649,2021/2/3 09:57
85.88,86.36,86.36,85.88,1881,0.88,0.010294806,793,0.728860294,0.005615349,0.005615349,2021/2/3 09:58
86.7,87.2,87.2,86.7,1022,0.84,0.009726725,-859,-0.456671983,0.005789717,0.005789717,2021/2/3 09:59
87.35,87.34,87.35,87.34,1545,0.14,0.001605505,523,0.511741683,0.000114679,-0.000114679,2021/2/3 10:00
86.08,85.6,86.08,85.6,1418,-1.74,-0.019922143,-127,-0.082200647,0.005495764,-0.005495764,2021/2/3 10:01
86.02,86.02,86.02,86.02,1187,0.42,0.004906542,-231,-0.162905501,0,0,2021/2/3 10:02
86.75,86.75,86.75,86.75,1046,0.73,0.008486399,-141,-0.118786858,0,0,2021/2/3 10:03
86.5,86.21,86.5,86.21,1315,-0.54,-0.006224784,269,0.257170172,0.003342939,-0.003342939,2021/2/3 10:04
86.11,85,86.11,85,2819,-1.21,-0.014035495,1504,1.143726236,0.012875536,-0.012875536,2021/2/3 10:05
85.32,85.32,85.32,85.32,1177,0.32,0.003764706,-1642,-0.582476055,0,0,2021/2/3 10:06
85.91,86.82,86.82,85.91,2894,1.5,0.017580872,1717,1.458793543,0.010665729,0.010665729,2021/2/3 10:07
86.5,88.32,88.32,86.5,4611,1.5,0.017277125,1717,0.593296475,0.020962912,0.020962912,2021/2/3 10:08
88.32,88.88,89.65,88.32,6260,0.56,0.00634058,1649,0.357623075,0.015058877,0.00634058,2021/2/3 10:09
88.4,88.4,88.4,88.4,1869,-0.48,-0.00540054,-4391,-0.7014377,0,0,2021/2/3 10:10
88.4,88,88.4,88,1824,-0.4,-0.004524887,-45,-0.024077047,0.004524887,-0.004524887,2021/2/3 10:11
88.5,89,89,88.5,1527,1,0.011363636,-297,-0.162828947,0.005681818,0.005681818,2021/2/3 10:12
90,93.6,93.6,90,7522,4.6,0.051685393,5995,3.92599869,0.040449438,0.040449438,2021/2/3 10:13
93.6,96,96.3,93.6,12466,2.4,0.025641026,4944,0.657272002,0.028846154,0.025641026,2021/2/3 10:14
97,98.33,98.33,97,13699,2.33,0.024270833,1233,0.098909033,0.013854167,0.013854167,2021/2/3 10:15
99,105.36,105.36,99,31708,7.03,0.071493949,18009,1.314621505,0.064680159,0.064680159,2021/2/3 10:16
105.36,102.46,106,99,16835,-2.9,-0.027524677,-14873,-0.469061436,0.066438876,-0.027524677,2021/2/3 10:17
101.73,99.99,102.92,99.99,9711,-2.47,-0.024106969,-7124,-0.423166023,0.028596525,-0.016982237,2021/2/3 10:18
99.84,97,99.85,95.92,9973,-2.99,-0.02990299,262,0.026979714,0.03930393,-0.02840284,2021/2/3 10:19
98,98,98,95.94,6976,1,0.010309278,-2997,-0.300511381,0.021237113,0,2021/2/3 10:20
98.5,99.99,100,98.5,6058,1.99,0.020306122,-918,-0.131594037,0.015306122,0.015204082,2021/2/3 10:21
99,97.86,99,97.86,2493,-2.13,-0.02130213,-3565,-0.588478046,0.01140114,-0.01140114,2021/2/3 10:22
98.99,99.3,99.3,98.97,2647,1.44,0.014714899,154,0.061772964,0.003372164,0.003167791,2021/2/3 10:23
100,99.76,100.5,99.76,4606,0.46,0.004632427,1959,0.740083113,0.007452165,-0.002416918,2021/2/3 10:24
99.64,101,101,99.64,5238,1.24,0.012429832,632,0.137212332,0.013632719,0.013632719,2021/2/3 10:25
101.5,100.8,101.5,99,5985,-0.2,-0.001980198,747,0.142611684,0.024752475,-0.006930693,2021/2/3 10:26
100,100,100,98.61,5291,-0.8,-0.007936508,-694,-0.115956558,0.013789683,0,2021/2/3 10:27
99.1,99.4,99.4,98.5,5326,-0.6,-0.006,35,0.006615007,0.009,0.003,2021/2/3 10:28
100,101.8,101.8,100,4601,2.4,0.024144869,-725,-0.136124671,0.018108652,0.018108652,2021/2/3 10:29
101.9,100.5,102.5,100.5,4873,-1.3,-0.012770138,272,0.059117583,0.019646365,-0.013752456,2021/2/3 10:30
101.44,100.96,102.65,100,5865,0.46,0.004577114,992,0.203570696,0.026368159,-0.004776119,2021/2/3 10:31
100.3,101,101,99.66,5694,0.04,0.000396197,-171,-0.02915601,0.013272583,0.006933439,2021/2/3 10:32
101.82,101.62,102,101.5,8407,0.62,0.006138614,2713,0.476466456,0.004950495,-0.001980198,2021/2/3 10:33
102.38,101.9,102.5,101.65,3233,0.28,0.002755363,-5174,-0.615439515,0.008364495,-0.00472348,2021/2/3 10:34
101.92,102.28,102.28,101,4613,0.38,0.003729146,1380,0.426848129,0.012561335,0.003532875,2021/2/3 10:35
102.28,104,104.48,102.28,11458,1.72,0.016816582,6845,1.483849989,0.021509582,0.016816582,2021/2/3 10:36
104.43,102.5,104.48,102.5,8631,-1.5,-0.014423077,-2827,-0.246727178,0.019038462,-0.018557692,2021/2/3 10:37
102.44,101.3,102.44,100,7168,-1.2,-0.011707317,-1463,-0.169505272,0.023804878,-0.011121951,2021/2/3 10:38
101.56,103,103,101.56,3008,1.7,0.016781836,-4160,-0.580357143,0.014215202,0.014215202,2021/2/3 10:39
103.66,102.14,103.98,102.14,5050,-0.86,-0.008349515,2042,0.678856383,0.017864078,-0.014757282,2021/2/3 10:40
102.15,102.15,102.15,102.15,1100,0.01,9.79E-05,-3950,-0.782178218,0,0,2021/2/3 10:41
101.93,101.71,102.29,101.71,2895,-0.44,-0.004307391,1795,1.631818182,0.005677925,-0.002153696,2021/2/3 10:42
101.7,102.5,102.5,101.7,1639,0.79,0.007767181,-1256,-0.433851468,0.0078655,0.0078655,2021/2/3 10:43
102.55,103,103.16,102.55,2258,0.5,0.004878049,619,0.377669311,0.00595122,0.004390244,2021/2/3 10:44
102.6,102.3,102.6,102.14,1257,-0.7,-0.006796117,-1001,-0.443312666,0.004466019,-0.002912621,2021/2/3 10:45
102.6,105,105,102.3,9300,2.7,0.026392962,8043,6.398568019,0.026392962,0.023460411,2021/2/3 10:46
105.08,102.02,106,102,6463,-2.98,-0.028380952,-2837,-0.305053763,0.038095238,-0.029142857,2021/2/3 10:47
102.54,103,103,102.02,3959,0.98,0.00960596,-2504,-0.387436175,0.00960596,0.00450892,2021/2/3 10:48
103.65,103,104.11,102.53,4391,0,0,432,0.109118464,0.015339806,-0.00631068,2021/2/3 10:49
103,102.5,103,102.5,2211,-0.5,-0.004854369,-2180,-0.496470052,0.004854369,-0.004854369,2021/2/3 10:50
102,101.95,102,101.05,7364,-0.55,-0.005365854,5153,2.330619629,0.009268293,-0.000487805,2021/2/3 10:51
102,102,102,102,1130,0.05,0.000490436,-6234,-0.846550788,0,0,2021/2/3 10:52
102,102.24,102.24,102,2439,0.24,0.002352941,1309,1.15840708,0.002352941,0.002352941,2021/2/3 10:53
101.03,101.11,101.11,101.03,1701,-1.13,-0.011052426,-738,-0.302583026,0.000782473,0.000782473,2021/2/3 10:54
101.04,100.87,101.04,100.15,6259,-0.24,-0.002373652,4558,2.679600235,0.008802295,-0.001681337,2021/2/3 10:55
100.05,97,100.05,96.31,12886,-3.87,-0.038366214,6627,1.058795335,0.037077426,-0.030236939,2021/2/3 10:56
97.1,93.2,97.1,93,8478,-3.8,-0.039175258,-4408,-0.342076672,0.042268041,-0.040206186,2021/2/3 10:57
93.1,95,95,92.6,12075,1.8,0.019313305,3597,0.424274593,0.025751073,0.020386266,2021/2/3 10:58
95.8,96,96.04,95.41,7650,1,0.010526316,-4425,-0.366459627,0.006631579,0.002105263,2021/2/3 10:59
96.3,98,98,96.3,5849,2,0.020833333,-1801,-0.235424837,0.017708333,0.017708333,2021/2/3 11:00
98.21,98.78,98.8,98.21,4610,0.78,0.007959184,-1239,-0.211831082,0.006020408,0.005816327,2021/2/3 11:01
98.17,93.3,98.17,93.3,7726,-5.48,-0.055476817,3116,0.675921909,0.049301478,-0.049301478,2021/2/3 11:02
94.7,95,95.41,94.7,4123,1.7,0.018220793,-3603,-0.466347398,0.007609861,0.003215434,2021/2/3 11:03
94.9,94.98,94.98,94.7,2658,-0.02,-0.000210526,-1465,-0.355323793,0.002947368,0.000842105,2021/2/3 11:04
95.15,95.75,95.75,95.15,1973,0.77,0.00810697,-685,-0.257712566,0.006317119,0.006317119,2021/2/3 11:05
95.25,96.83,96.83,95.25,2495,1.08,0.011279373,522,0.264571718,0.016501305,0.016501305,2021/2/3 11:06
97.64,97.99,98.79,97.64,6069,1.16,0.011979758,3574,1.43246493,0.011876485,0.003614582,2021/2/3 11:07
97.89,97.89,97.89,97.89,640,-0.1,-0.001020512,-5429,-0.894546054,0,0,2021/2/3 11:08
96.51,96.13,96.51,96,2092,-1.76,-0.017979365,1452,2.26875,0.00520993,-0.003881908,2021/2/3 11:09
97.195,97.795,97.985,96.94,3613.5,1.665,0.017320295,1521.5,0.727294455,0.010870696,0.006241548,2021/2/3 11:10
97.88,99.46,99.46,97.88,5135,1.665,0.01702541,1521.5,0.421059914,0.016156245,0.016156245,2021/2/3 11:11
99.44,99,99.9,99,5868,-0.46,-0.004624975,733,0.142745862,0.009048864,-0.004423889,2021/2/3 11:12
99.5,99.01,99.84,99,6152,0.01,0.00010101,284,0.048398091,0.008484848,-0.004949495,2021/2/3 11:13
99,99,99,99,1925,-0.01,-0.000101,-4227,-0.687093628,0,0,2021/2/3 11:14
98.81,98.8,98.81,98.8,587,-0.2,-0.002020202,-1338,-0.695064935,0.00010101,-0.00010101,2021/2/3 11:15
97.505,97.55,97.555,97.485,2220,-1.25,-0.012651822,1633,2.781942078,0.000708502,0.000455466,2021/2/3 11:16
96.2,96.3,96.3,96.17,3853,-1.25,-0.012813942,1633,0.735585586,0.00133265,0.001025115,2021/2/3 11:17
96.76,98.1,98.5,96.76,5884,1.8,0.018691589,2031,0.527121723,0.018068536,0.013914849,2021/2/3 11:18
98.01,98,98.05,98,1904,-0.1,-0.001019368,-3980,-0.676410605,0.000509684,-0.000101937,2021/2/3 11:19
98.51,98.56,98.56,98.5,1826,0.56,0.005714286,-78,-0.040966387,0.000612245,0.000510204,2021/2/3 11:20
98.55,98.5,98.55,97.6,3128,-0.06,-0.000608766,1302,0.713033954,0.009638799,-0.000507305,2021/2/3 11:21
98.5,98.5,98.5,98.5,480,0,0,-2648,-0.846547315,0,0,2021/2/3 11:22
98.35,98.35,98.35,98.35,426,-0.15,-0.001522843,-54,-0.1125,0,0,2021/2/3 11:23
98.2,98.2,98.2,98.2,372,-0.15,-0.001525165,-54,-0.126760563,0,0,2021/2/3 11:24
97.9575,97.9575,97.9575,97.925,603.75,-0.2425,-0.00246945,231.75,0.622983871,0.000330957,0,2021/2/3 11:25
97.715,97.715,97.715,97.65,835.5,-0.2425,-0.002475563,231.75,0.383850932,0.000663553,0,2021/2/3 11:26
97.4725,97.4725,97.4725,97.375,1067.25,-0.2425,-0.002481707,231.75,0.277378815,0.0009978,0,2021/2/3 11:27
97.23,97.23,97.23,97.1,1299,-0.2425,-0.002487881,231.75,0.217146873,0.00133371,0,2021/2/3 11:28
97,97,97,97,1133,-0.23,-0.002365525,-166,-0.127790608,0,0,2021/2/3 11:29
96.3,96.62,96.62,96.3,1391,-0.38,-0.003917526,258,0.227714034,0.003298969,0.003298969,2021/2/3 11:30
97,97.16,97.16,97,897.5,0.54,0.005588905,-493.5,-0.354780733,0.001655972,0.001655972,2021/2/3 11:31
97.7,97.7,97.7,97.7,404,0.54,0.005557843,-493.5,-0.549860724,0,0,2021/2/3 11:32
97.25,97.25,97.25,97.25,300,-0.45,-0.004605937,-104,-0.257425743,0,0,2021/2/3 11:33
97.292,97.292,97.292,97.292,347.4,0.042,0.000431877,47.4,0.158,0,0,2021/2/3 11:34
97.334,97.334,97.334,97.334,394.8,0.042,0.00043169,47.4,0.136442142,0,0,2021/2/3 11:35
97.376,97.376,97.376,97.376,442.2,0.042,0.000431504,47.4,0.12006079,0,0,2021/2/3 11:36
97.418,97.418,97.418,97.418,489.6,0.042,0.000431318,47.4,0.107191316,0,0,2021/2/3 11:37
97.46,97.46,97.46,97.46,537,0.042,0.000431132,47.4,0.096813725,0,0,2021/2/3 11:38
97.5,97.32,97.5,97.32,1238,-0.14,-0.001436487,701,1.305400372,0.001846912,-0.001846912,2021/2/3 11:39
96.99,96.74,96.99,96.74,1877.5,-0.58,-0.005959721,639.5,0.516558966,0.002568845,-0.002568845,2021/2/3 11:40
96.48,96.16,96.48,96.16,2517,-0.58,-0.005995452,639.5,0.340612517,0.003307835,-0.003307835,2021/2/3 11:41
95.97,95.58,95.97,95.58,3156.5,-0.58,-0.006031614,639.5,0.254072308,0.00405574,-0.00405574,2021/2/3 11:42
95.46,95,95.46,95,3796,-0.58,-0.006068215,639.5,0.202597814,0.004812722,-0.004812722,2021/2/3 11:43
94.23,93.5,94.23,93.5,2470,-1.5,-0.015789474,-1326,-0.349315068,0.007684211,-0.007684211,2021/2/3 11:44
93.4,94.99,94.99,93.4,10809,1.49,0.015935829,8339,3.37611336,0.017005348,0.017005348,2021/2/3 11:45
94.51,94.06,94.64,93.99,2659,-0.93,-0.009790504,-8150,-0.754001295,0.006842826,-0.004737341,2021/2/3 11:46
93.7,94.04,94.04,93.56,1283,-0.02,-0.00021263,-1376,-0.517487777,0.005103126,0.003614714,2021/2/3 11:47
94.32,94.22,94.32,94.22,521,0.18,0.001914079,-762,-0.593920499,0.001063377,-0.001063377,2021/2/3 11:48
93.51,93,93.51,93,3884,-1.22,-0.012948419,3363,6.454894434,0.005412864,-0.005412864,2021/2/3 11:49
92.01,91,92.01,90.01,18309,-2,-0.021505376,14425,3.713954686,0.021505376,-0.010860215,2021/2/3 11:50
91,91.12,91.44,90.02,9825,0.12,0.001318681,-8484,-0.463378666,0.015604396,0.001318681,2021/2/3 11:51
90.8,90.95,91,90.8,2519,-0.17,-0.001865672,-7306,-0.743613232,0.002194908,0.001646181,2021/2/3 11:52
90.95,91.03,91.44,90.95,7929,0.08,0.000879604,5410,2.14767765,0.005387576,0.000879604,2021/2/3 11:53
91.01,91.35,91.39,91.01,3088,0.32,0.003515325,-4841,-0.610543574,0.004174448,0.003735032,2021/2/3 11:54
91.3,91.38,91.44,91.3,1709,0.03,0.000328407,-1379,-0.446567358,0.001532567,0.000875753,2021/2/3 11:55
91.44,91.03,91.44,91.03,4216,-0.35,-0.00383016,2507,1.466939731,0.004486759,-0.004486759,2021/2/3 11:56
91.07,91.03,91.07,90.84,3948,0,0,-268,-0.063567362,0.00252664,-0.000439416,2021/2/3 11:57
90.845,91.235,91.255,90.675,4496,0.205,0.002252005,548,0.138804458,0.006371526,0.004284302,2021/2/3 11:58
90.62,91.44,91.44,90.51,5044,0.205,0.002246945,548,0.121886121,0.010193456,0.008987779,2021/2/3 11:59
91.11,89.75,91.4,88,38911,-1.69,-0.018482065,33867,6.714314036,0.037182852,-0.014873141,2021/2/3 12:00
89.8,87,90,87,16674,-2.75,-0.030640669,-22237,-0.571483642,0.033426184,-0.031197772,2021/2/3 12:01
87,88.75,88.75,85.5,58764,1.75,0.020114943,42090,2.524289313,0.037356322,0.020114943,2021/2/3 12:02
88,88.68,88.68,86.15,15636,-0.07,-0.000788732,-43128,-0.733918726,0.028507042,0.007661972,2021/2/3 12:03
88.75,86.3,89,86.3,17355,-2.38,-0.026838069,1719,0.109938603,0.030446549,-0.027627424,2021/2/3 12:04
86.3,88,88.02,85.25,54487,1.7,0.019698725,37132,2.139556324,0.032097335,0.019698725,2021/2/3 12:05
88.49,88.78,88.8,87.59,10380,0.78,0.008863636,-44107,-0.809495843,0.01375,0.003295455,2021/2/3 12:06
88.36,88.12,88.36,87.51,8524,-0.66,-0.007434107,-1856,-0.178805395,0.009574228,-0.002703312,2021/2/3 12:07
88.1,87.11,88.1,87,9367,-1.01,-0.011461643,843,0.098897231,0.012482978,-0.01123468,2021/2/3 12:08
87.99,88.15,88.15,87.99,6648,1.04,0.011938928,-2719,-0.290274367,0.001836758,0.001836758,2021/2/3 12:09
88.25,89.77,90.5,88.25,27266,1.62,0.018377765,20618,3.101383875,0.025524674,0.017243335,2021/2/3 12:10
89.8,91.8,92.25,89.8,16671,2.03,0.022613345,-10595,-0.388579183,0.027291968,0.022279158,2021/2/3 12:11
91.47,90.61,91.47,90.1,11647,-1.19,-0.012962963,-5024,-0.301361646,0.014923747,-0.009368192,2021/2/3 12:12
90.61,90.75,90.75,90.47,5926,0.14,0.001545083,-5721,-0.491199451,0.003090167,0.001545083,2021/2/3 12:13
90.98,91,91,89.08,24111,0.25,0.002754821,18185,3.068680391,0.021157025,0.000220386,2021/2/3 12:14
90.51,91.6,91.6,90.5,11583,0.6,0.006593407,-12528,-0.519596865,0.012087912,0.011978022,2021/2/3 12:15
91.5,94,94,91.5,35791,2.4,0.026200873,24208,2.089959423,0.027292576,0.027292576,2021/2/3 12:16
94,92.8,94,92.36,13748,-1.2,-0.012765957,-22043,-0.615881087,0.017446809,-0.012765957,2021/2/3 12:17
92.95,93,93.11,92,20145,0.2,0.002155172,6397,0.465304044,0.011961207,0.000538793,2021/2/3 12:18
92.66,93.64,94.5,92.5,32387,0.64,0.00688172,12242,0.607694217,0.021505376,0.010537634,2021/2/3 12:19
93.88,92.35,93.88,92.2,12650,-1.29,-0.013776164,-19737,-0.609411183,0.017941051,-0.016339171,2021/2/3 12:20
92.2,92,92.2,91.5,10424,-0.35,-0.00378993,-2226,-0.175968379,0.007579859,-0.002165674,2021/2/3 12:21
92.5,92.5,92.5,92.5,6869,0.5,0.005434783,-3555,-0.341039908,0,0,2021/2/3 12:22
92.54,92.95,92.99,92.5,6107,0.45,0.004864865,-762,-0.110933178,0.005297297,0.004432432,2021/2/3 12:23
93,92.51,93,92.51,8815,-0.44,-0.004733728,2708,0.443425577,0.005271651,-0.005271651,2021/2/3 12:24
93,92.6,93.21,92.2,4636,0.09,0.000972868,-4179,-0.474078276,0.010917739,-0.004323857,2021/2/3 12:25
92.19,91.23,92.19,91.23,14791,-1.37,-0.014794816,10155,2.190465919,0.010367171,-0.010367171,2021/2/3 12:26
91.5,91.49,91.74,91.49,12014,0.26,0.00284994,-2777,-0.187749307,0.002740327,-0.000109613,2021/2/3 12:27
91.6,89.14,91.6,89,17863,-2.35,-0.025685867,5849,0.486848677,0.028418406,-0.026888185,2021/2/3 12:28
89,88.8,90,88.8,10796,-0.34,-0.003814225,-7067,-0.395622236,0.01346197,-0.002243662,2021/2/3 12:29
88.4,89.09,89.09,88.21,6571,0.29,0.003265766,-4225,-0.391348648,0.00990991,0.00777027,2021/2/3 12:30
89.7,90,90,89.7,6271,0.91,0.01021439,-300,-0.045655151,0.003367381,0.003367381,2021/2/3 12:31
90,90.98,90.98,90,10193,0.98,0.010888889,3922,0.625418594,0.010888889,0.010888889,2021/2/3 12:32
90.99,90.1,91,89.72,25328,-0.88,-0.009672455,15135,1.484842539,0.014069026,-0.00978237,2021/2/3 12:33
90.23,90,90.55,89.84,6615,-0.1,-0.001109878,-18713,-0.738826595,0.007880133,-0.002552719,2021/2/3 12:34
89.76,89.98,89.98,89.76,3721,-0.02,-0.000222222,-2894,-0.437490552,0.002444444,0.002444444,2021/2/3 12:35
89.99,90.4,90.5,89.99,6477,0.42,0.004667704,2756,0.740661113,0.005667926,0.004556568,2021/2/3 12:36
90.89,90.01,90.99,90,6327,-0.39,-0.004314159,-150,-0.02315887,0.010951327,-0.009734513,2021/2/3 12:37
90.33,90.4,90.5,90.3,2515,0.39,0.004332852,-3812,-0.602497234,0.002221975,0.000777691,2021/2/3 12:38
90.5,91,91,90.5,11664,0.6,0.006637168,9149,3.63777336,0.005530973,0.005530973,2021/2/3 12:39
90.97,90.5,91,90.5,2128,-0.5,-0.005494505,-9536,-0.817558299,0.005494505,-0.005164835,2021/2/3 12:40
90.62,90.7,90.82,90.62,2837,0.2,0.002209945,709,0.333176692,0.002209945,0.000883978,2021/2/3 12:41
90.8,90.5,91.23,90.5,9591,-0.2,-0.002205072,6754,2.380683821,0.008048512,-0.003307607,2021/2/3 12:42
90.8,90.94,90.94,90.8,1499,0.44,0.004861878,-8092,-0.843707643,0.001546961,0.001546961,2021/2/3 12:43
90.75,90.65,91,90.65,4624,-0.29,-0.003188916,3125,2.084723149,0.003848691,-0.001099626,2021/2/3 12:44
90.5,90.53,90.53,90.5,1477,-0.12,-0.001323773,-3147,-0.680579585,0.000330943,0.000330943,2021/2/3 12:45
90.75,90.6,90.94,90.6,7863,0.07,0.000773224,6386,4.323628978,0.003755661,-0.001656909,2021/2/3 12:46
90.6,90.88,90.88,90.5,2087,0.28,0.003090508,-5776,-0.734579677,0.00419426,0.003090508,2021/2/3 12:47
90.88,90.9,91,90.88,3136,0.02,0.00022007,1049,0.502635362,0.001320423,0.00022007,2021/2/3 12:48
90.85,91.89,91.9,90.85,7736,0.99,0.010891089,4600,1.466836735,0.011551155,0.011441144,2021/2/3 12:49
91.9,92.48,92.48,91.85,6499,0.59,0.00642072,-1237,-0.159901758,0.006856024,0.006311895,2021/2/3 12:50
92.48,92.41,92.7,92.2,7000,-0.07,-0.00075692,501,0.077088783,0.005406574,-0.00075692,2021/2/3 12:51
92.04,91.02,92.04,90.89,6147,-1.39,-0.015041662,-853,-0.121857143,0.012444541,-0.011037766,2021/2/3 12:52
90.99,91.4,91.4,90.99,2630,0.38,0.004174907,-3517,-0.572149016,0.004504505,0.004504505,2021/2/3 12:53
91.4,91.8,91.8,91.4,3519,0.4,0.004376368,889,0.338022814,0.004376368,0.004376368,2021/2/3 12:54
91.8,91.7,92,91.7,5905,-0.1,-0.001089325,2386,0.678033532,0.003267974,-0.001089325,2021/2/3 12:55
91.5,91.5,91.5,91.5,1783,-0.2,-0.002181025,-4122,-0.698052498,0,0,2021/2/3 12:56
91.5,89.51,91.5,89.51,15768,-1.99,-0.021748634,13985,7.843522154,0.021748634,-0.021748634,2021/2/3 12:57
89.51,89.9,89.9,89.5,6697,0.39,0.004357055,-9071,-0.575279046,0.004468774,0.004357055,2021/2/3 12:58
